timestamp,zip_code,latitude,longitude,city,state,county,water_quality,air_quality_index
2018-01-02T08:45:46.816Z,2762,42.013553,-71.334399,Plainville,MA,Norfolk,70,40
2018-01-02T20:25:17.747Z,2763,41.972584,-71.308229,Attleboro Falls,MA,Bristol,366,27
2018-01-02T12:32:56.341Z,2764,41.847791,-71.155797,North Dighton,MA,Bristol,525,30
2018-01-02T17:25:12.357Z,2766,41.959149,-71.180393,Norton,MA,Bristol,138,16
2018-01-02T15:37:27.445Z,2767,41.9367,-71.048941,Raynham,MA,Bristol,164,44
2018-01-02T18:08:07.079Z,2768,41.756214,-71.067062,Raynham Center,MA,Bristol,329,34
2018-01-02T05:34:05.903Z,2769,41.852989,-71.243061,Rehoboth,MA,Bristol,432,13
2018-01-02T09:23:47.477Z,2770,41.751812,-70.846041,Rochester,MA,Plymouth,130,12
2018-01-02T23:14:49.562Z,2771,41.840103,-71.318995,Seekonk,MA,Bristol,376,35
2018-01-02T19:08:60.272Z,2777,41.766629,-71.234443,Swansea,MA,Bristol,242,10
2018-01-02T02:55:57.317Z,2779,41.828249,-71.064135,Berkley,MA,Bristol,388,22
2018-01-02T21:59:22.028Z,2780,41.858851,-71.092827,Taunton,MA,Bristol,119,31
2018-01-02T13:06:10.762Z,2783,41.756214,-71.067062,Taunton,MA,Bristol,46,25
2018-01-02T10:46:36.088Z,2790,41.61547,-71.079636,Westport,MA,Bristol,48,41
2018-01-02T20:17:12.740Z,2791,41.519104,-71.085137,Westport Point,MA,Bristol,148,18
2018-01-02T22:46:30.030Z,2801,41.530131,-71.284066,Adamsville,RI,Newport,569,47
2018-01-02T00:13:11.469Z,2802,41.954098,-71.462053,Albion,RI,Providence,138,16
2018-01-02T15:03:41.564Z,2804,41.322365,-71.679251,Ashaway,RI,Washington,105,22
2018-01-02T21:50:30.188Z,2806,41.742501,-71.320395,Barrington,RI,Bristol,204,16
2018-01-02T15:19:37.865Z,2807,41.188888,-71.577696,Block Island,RI,Washington,511,18
2018-01-02T07:34:55.892Z,2808,41.403784,-71.761665,Bradford,RI,Washington,67,15
2018-01-02T12:26:24.374Z,2809,41.678378,-71.2704,Bristol,RI,Bristol,100,23
2018-01-02T14:26:59.563Z,2812,41.469148,-71.675092,Carolina,RI,Washington,588,36
2018-01-02T17:53:51.027Z,2813,41.395079,-71.66542,Charlestown,RI,Washington,366,19
2018-01-02T14:21:46.566Z,2814,41.888971,-71.688769,Chepachet,RI,Providence,287,30
2018-01-02T21:25:36.438Z,2815,41.770525,-71.65585,Clayville,RI,Providence,110,11
2018-01-02T11:56:32.028Z,2816,41.694251,-71.636786,Coventry,RI,Kent,599,15
2018-01-02T09:45:57.241Z,2817,41.631168,-71.667165,West Greenwich,RI,Kent,375,16
2018-01-02T09:44:60.818Z,2818,41.64335,-71.478002,East Greenwich,RI,Kent,331,25
2018-01-02T21:08:02.438Z,2822,41.5469,-71.650262,Exeter,RI,Washington,344,36
2018-01-02T00:03:54.989Z,2823,41.7312,-71.546756,Fiskeville,RI,Providence,423,26
2018-01-02T00:56:23.572Z,2824,42.000248,-71.563057,Forestdale,RI,Providence,495,35
2018-01-02T02:43:41.347Z,2825,41.790569,-71.70644,Foster,RI,Providence,172,28
2018-01-02T23:34:59.369Z,2826,41.982417,-71.600848,Glendale,RI,Providence,553,32
2018-01-02T05:41:57.537Z,2827,41.691676,-71.727467,Greene,RI,Kent,475,21
2018-01-02T18:06:15.795Z,2828,41.879298,-71.551682,Greenville,RI,Providence,257,21
2018-01-02T18:11:55.289Z,2829,41.879298,-71.589357,Harmony,RI,Providence,564,36
2018-01-02T05:22:08.782Z,2830,41.97239,-71.648502,Harrisville,RI,Providence,121,21
2018-01-02T07:03:11.689Z,2831,41.753594,-71.577746,Hope,RI,Providence,504,28
2018-01-02T05:39:40.483Z,2832,41.509632,-71.733875,Hope Valley,RI,Washington,71,34
2018-01-02T03:04:29.765Z,2833,41.475117,-71.772617,Hopkinton,RI,Washington,582,20
2018-01-02T08:41:25.621Z,2835,41.51412,-71.377247,Jamestown,RI,Newport,373,37
2018-01-02T22:18:44.251Z,2836,41.447427,-71.620432,Kenyon,RI,Washington,280,31
2018-01-02T17:23:28.984Z,2837,41.510257,-71.16634,Little Compton,RI,Newport,342,20
2018-01-02T10:51:16.168Z,2838,41.967848,-71.475604,Manville,RI,Providence,309,44
2018-01-02T13:55:38.315Z,2839,41.941715,-71.637581,Mapleville,RI,Providence,142,46
2018-01-02T04:38:21.848Z,2840,41.487552,-71.327084,Newport,RI,Newport,336,40
2018-01-02T04:59:06.042Z,2841,41.498977,-71.299004,Newport,RI,Newport,4,21
2018-01-02T13:07:32.783Z,2842,41.519757,-71.273101,Middletown,RI,Newport,386,16
2018-01-02T02:33:16.014Z,2852,41.586851,-71.464801,North Kingstown,RI,Washington,512,21
2018-01-02T04:51:22.093Z,2854,41.375317,-71.64393,North Kingstown,RI,Washington,276,21
2018-01-02T19:10:39.612Z,2857,41.838827,-71.655006,North Scituate,RI,Providence,469,28
2018-01-02T08:08:07.255Z,2858,41.962303,-71.647542,Oakland,RI,Providence,540,32
2018-01-02T03:16:08.058Z,2859,41.96415,-71.723316,Pascoag,RI,Providence,322,30
2018-01-02T02:42:31.796Z,2860,41.875149,-71.392732,Pawtucket,RI,Providence,22,47
2018-01-02T04:39:45.136Z,2861,41.878249,-71.369899,Pawtucket,RI,Providence,205,21
2018-01-02T08:36:04.613Z,2862,41.86125,-71.369099,Pawtucket,RI,Providence,233,18
2018-01-02T14:54:36.668Z,2863,41.889849,-71.394186,Central Falls,RI,Providence,17,39
2018-01-02T12:26:52.182Z,2864,41.949498,-71.43269,Cumberland,RI,Providence,251,17
2018-01-02T16:52:20.069Z,2865,41.925298,-71.493355,Lincoln,RI,Providence,287,30
2018-01-02T00:09:27.985Z,2871,41.58523,-71.264197,Portsmouth,RI,Newport,295,34
2018-01-02T01:22:53.099Z,2872,41.707119,-71.286834,Prudence Island,RI,Bristol,162,15
2018-01-02T05:50:28.783Z,2873,41.519922,-71.774023,Rockville,RI,Washington,581,14
2018-01-02T04:45:28.552Z,2874,41.478466,-71.471752,Saunderstown,RI,Washington,307,17
2018-01-02T11:03:59.664Z,2875,41.456039,-71.635474,Shannock,RI,Washington,416,28
2018-01-02T02:14:15.766Z,2876,41.998398,-71.576307,Slatersville,RI,Providence,293,18
2018-01-02T17:41:31.362Z,2877,41.5289,-71.529854,Slocum,RI,Washington,333,11
2018-01-02T04:04:34.613Z,2878,41.61018,-71.175183,Tiverton,RI,Newport,306,29
2018-01-02T02:56:38.192Z,2879,41.443653,-71.534202,Wakefield,RI,Washington,372,44
2018-01-02T13:52:38.111Z,2880,41.375317,-71.64393,Wakefield,RI,Washington,364,23
2018-01-02T21:57:19.650Z,2881,41.482901,-71.524317,Kingston,RI,Washington,279,12
2018-01-02T20:18:56.833Z,2882,41.377185,-71.497793,Narragansett,RI,Washington,125,44
2018-01-02T16:14:53.739Z,2883,41.375317,-71.64393,Peace Dale,RI,Washington,338,29
2018-01-02T15:54:12.606Z,2885,41.727451,-71.257492,Warren,RI,Bristol,545,27
2018-01-02T18:53:16.586Z,2886,41.70247,-71.47902,Warwick,RI,Kent,64,24
2018-01-02T06:49:10.230Z,2887,41.682455,-71.557732,Warwick,RI,Kent,600,13
2018-01-02T06:41:39.419Z,2888,41.7473,-71.411088,Warwick,RI,Kent,155,23
2018-01-02T14:04:26.605Z,2889,41.689182,-71.496048,Warwick,RI,Kent,502,40
2018-01-02T21:48:56.400Z,2891,41.284494,-71.710708,Westerly,RI,Washington,272,17
2018-01-02T10:50:24.014Z,2892,41.505764,-71.62114,West Kingston,RI,Washington,295,16
2018-01-02T18:46:39.767Z,2893,41.696822,-71.507304,West Warwick,RI,Kent,165,26
2018-01-02T06:49:44.823Z,2894,41.45005,-71.70742,Wood River Junction,RI,Washington,549,18
2018-01-02T20:11:51.120Z,2895,41.984598,-71.51939,Woonsocket,RI,Providence,426,11
2018-01-02T04:25:25.181Z,2896,41.934348,-71.540506,North Smithfield,RI,Providence,212,22
2018-01-02T08:38:38.678Z,2898,41.504089,-71.662954,Wyoming,RI,Washington,19,19
2018-01-02T13:22:27.644Z,2901,41.82275,-71.414451,Providence,RI,Providence,587,13
2018-01-02T09:58:30.390Z,2902,41.81835,-71.424851,Providence,RI,Providence,265,11
2018-01-02T17:36:11.177Z,2903,41.819459,-71.4115,Providence,RI,Providence,392,22
2018-01-02T14:42:39.166Z,2904,41.85414,-71.437752,Providence,RI,Providence,72,21
2018-01-02T10:24:15.655Z,2905,41.803799,-71.422547,Providence,RI,Providence,314,24
2018-01-02T02:24:06.553Z,2906,41.8374,-71.394717,Providence,RI,Providence,141,31
2018-01-02T13:17:16.552Z,2907,41.797065,-71.425501,Providence,RI,Providence,181,40
2018-01-02T03:13:44.195Z,2908,41.837399,-71.4399,Providence,RI,Providence,28,39
2018-01-02T16:16:27.687Z,2909,41.820599,-71.444302,Providence,RI,Providence,9,14
2018-01-02T06:50:12.573Z,2910,41.7917,-71.435251,Cranston,RI,Providence,391,24
2018-01-02T08:51:18.640Z,2911,41.838749,-71.449202,North Providence,RI,Providence,473,32
2018-01-02T00:54:57.568Z,2912,41.826737,-71.397699,Providence,RI,Providence,221,25
2018-01-02T11:45:55.676Z,2914,41.813429,-71.363348,East Providence,RI,Providence,228,23
2018-01-02T15:45:19.341Z,2915,41.7743,-71.349697,Riverside,RI,Providence,350,36
2018-01-02T20:59:20.317Z,2916,41.842727,-71.355798,Rumford,RI,Providence,107,24
2018-01-02T13:02:12.291Z,2917,41.853899,-71.497804,Smithfield,RI,Providence,265,17
2018-01-02T22:29:22.937Z,2918,41.841499,-71.440352,Providence,RI,Providence,319,35
2018-01-02T21:54:40.156Z,2919,41.870932,-71.497604,Johnston,RI,Providence,583,22
2018-01-02T05:33:51.469Z,2920,41.7693,-71.471353,Cranston,RI,Providence,330,34
2018-01-02T21:47:18.366Z,2921,41.76675,-71.476703,Cranston,RI,Providence,153,19
2018-01-02T00:29:02.794Z,2940,41.871766,-71.558518,Providence,RI,Providence,448,12
2018-01-02T02:34:17.014Z,3031,42.87474,-71.629365,Amherst,NH,Hillsborough,129,47
2018-01-02T13:20:57.549Z,3032,42.989151,-71.343576,Auburn,NH,Rockingham,260,39
2018-01-02T07:36:13.151Z,3033,42.847268,-71.767437,Brookline,NH,Hillsborough,505,42
2018-01-02T03:45:21.262Z,3034,43.059283,-71.305437,Candia,NH,Rockingham,146,30
2018-01-02T12:41:46.189Z,3036,42.961606,-71.251021,Chester,NH,Rockingham,226,21
2018-01-02T20:10:43.944Z,3037,42.987495,-71.252719,Deerfield,NH,Rockingham,528,14
2018-01-02T23:25:11.383Z,3038,42.950825,-71.197169,Derry,NH,Rockingham,460,26
2018-01-02T22:01:26.311Z,3040,43.005895,-71.013202,East Candia,NH,Rockingham,77,24
2018-01-02T11:16:05.823Z,3041,43.005895,-71.013202,East Derry,NH,Rockingham,257,42
2018-01-02T18:57:07.173Z,3042,43.047595,-71.084411,Epping,NH,Rockingham,163,27
2018-01-02T17:19:11.081Z,3043,42.916233,-71.816505,Francestown,NH,Hillsborough,454,36
2018-01-02T17:06:19.432Z,3044,42.992203,-71.127041,Fremont,NH,Rockingham,96,18
2018-01-02T10:34:46.482Z,3045,42.94671,-71.687633,Goffstown,NH,Hillsborough,273,25
2018-01-02T18:14:11.685Z,3047,42.929346,-71.859087,Greenfield,NH,Hillsborough,509,18
2018-01-02T05:11:35.223Z,3048,42.875116,-71.717548,Greenville,NH,Hillsborough,13,11
2018-01-02T03:59:52.850Z,3049,42.859545,-71.581313,Hollis,NH,Hillsborough,545,28
2018-01-02T17:47:56.434Z,3051,42.766426,-71.61887,Hudson,NH,Hillsborough,441,15
2018-01-02T17:36:55.242Z,3052,42.886789,-71.485331,Litchfield,NH,Hillsborough,294,25
2018-01-02T21:14:26.391Z,3053,42.8712,-71.387776,Londonderry,NH,Rockingham,591,15
2018-01-02T00:19:53.154Z,3054,42.924928,-71.667508,Merrimack,NH,Hillsborough,585,10
2018-01-02T18:37:04.771Z,3055,42.848787,-71.743882,Milford,NH,Hillsborough,337,40
2018-01-02T08:31:58.425Z,3057,42.850464,-71.727044,Mont Vernon,NH,Hillsborough,299,40
2018-01-02T15:60:59.665Z,3060,42.771537,-71.626336,Nashua,NH,Hillsborough,550,23
2018-01-02T13:35:39.320Z,3061,42.952124,-71.653939,Nashua,NH,Hillsborough,312,47
2018-01-02T02:59:59.777Z,3062,42.860117,-71.49976,Nashua,NH,Hillsborough,280,10
2018-01-02T10:17:24.369Z,3063,42.774427,-71.511111,Nashua,NH,Hillsborough,207,26
2018-01-02T12:53:21.849Z,3064,42.774237,-71.628611,Nashua,NH,Hillsborough,53,44
2018-01-02T19:22:25.897Z,3070,42.903497,-71.775889,New Boston,NH,Hillsborough,274,10
2018-01-02T00:29:35.048Z,3071,42.762946,-71.845164,New Ipswich,NH,Hillsborough,450,16
2018-01-02T05:12:35.234Z,3073,43.005895,-71.013202,North Salem,NH,Rockingham,494,12
2018-01-02T18:26:40.163Z,3076,42.740651,-71.318715,Pelham,NH,Hillsborough,444,19
2018-01-02T00:22:02.824Z,3077,43.05932,-71.204521,Raymond,NH,Rockingham,163,30
2018-01-02T14:13:22.315Z,3079,42.872045,-71.196195,Salem,NH,Rockingham,240,14
2018-01-02T03:21:36.440Z,3082,42.902031,-71.773947,Lyndeborough,NH,Hillsborough,184,16
2018-01-02T13:08:09.307Z,3084,42.822275,-71.860983,Temple,NH,Hillsborough,395,32
2018-01-02T08:52:07.608Z,3086,42.894022,-71.730154,Wilton,NH,Hillsborough,299,39
2018-01-02T03:33:16.147Z,3087,42.892211,-71.234009,Windham,NH,Rockingham,540,27
2018-01-02T18:12:43.912Z,3101,42.988483,-71.462111,Manchester,NH,Hillsborough,47,24
2018-01-02T05:27:22.539Z,3102,43.007883,-71.494561,Manchester,NH,Hillsborough,247,15
2018-01-02T23:59:26.587Z,3103,42.942463,-71.463761,Manchester,NH,Hillsborough,502,38
2018-01-02T13:30:58.461Z,3104,42.897524,-71.372208,Manchester,NH,Hillsborough,10,37
2018-01-02T05:24:06.598Z,3105,42.952124,-71.653939,Manchester,NH,Hillsborough,290,24
2018-01-02T11:26:53.611Z,3106,43.065097,-71.443616,Hooksett,NH,Merrimack,167,17
2018-01-02T12:31:51.072Z,3107,42.952124,-71.653939,Manchester,NH,Hillsborough,10,32
2018-01-02T04:16:11.276Z,3108,42.952124,-71.653939,Manchester,NH,Hillsborough,243,15
2018-01-02T07:52:12.655Z,3109,42.970084,-71.405283,Manchester,NH,Hillsborough,92,12
2018-01-02T02:25:31.465Z,3110,42.93743,-71.535515,Bedford,NH,Hillsborough,455,28
2018-01-02T06:27:33.736Z,3111,42.952124,-71.653939,Manchester,NH,Hillsborough,209,10
2018-01-02T14:58:07.479Z,3215,43.930221,-71.534068,Waterville Valley,NH,Grafton,280,21
2018-01-02T00:41:25.766Z,3216,43.447006,-71.684093,Andover,NH,Merrimack,261,44
2018-01-02T01:17:29.836Z,3217,43.715626,-71.639896,Ashland,NH,Grafton,376,19
2018-01-02T08:26:25.019Z,3218,43.417369,-71.373189,Barnstead,NH,Belknap,241,36
2018-01-02T20:29:11.833Z,3220,43.455551,-71.40709,Belmont,NH,Belknap,475,36
2018-01-02T12:26:08.008Z,3221,43.280961,-71.792489,Bradford,NH,Merrimack,580,22
2018-01-02T11:40:35.035Z,3222,43.70781,-71.72158,Bristol,NH,Grafton,396,12
2018-01-02T18:54:57.102Z,3223,43.841799,-71.665223,Campton,NH,Grafton,33,27
2018-01-02T02:30:14.068Z,3224,43.378281,-71.604226,Canterbury,NH,Merrimack,517,21
2018-01-02T23:58:09.770Z,3225,43.386652,-71.292981,Center Barnstead,NH,Belknap,509,32
2018-01-02T08:57:45.049Z,3226,43.69387,-71.466212,Center Harbor,NH,Belknap,293,12
2018-01-02T19:58:23.661Z,3227,43.694809,-71.323953,Center Sandwich,NH,Carroll,570,30
2018-01-02T10:03:48.128Z,3229,43.301308,-71.812943,Contoocook,NH,Merrimack,483,26
2018-01-02T15:58:01.670Z,3230,43.514791,-71.882094,Danbury,NH,Merrimack,152,10
2018-01-02T13:27:55.212Z,3231,43.466172,-71.736518,East Andover,NH,Merrimack,77,21
2018-01-02T20:08:21.910Z,3232,43.967542,-71.840883,East Hebron,NH,Grafton,600,33
2018-01-02T10:42:32.597Z,3233,43.422706,-71.944794,Elkins,NH,Merrimack,359,17
2018-01-02T09:31:23.742Z,3234,43.340736,-71.669712,Epsom,NH,Merrimack,470,16
2018-01-02T05:03:41.295Z,3235,43.374297,-71.680021,Franklin,NH,Merrimack,298,36
2018-01-02T11:35:21.442Z,3237,43.414064,-71.384213,Gilmanton,NH,Belknap,37,18
2018-01-02T23:43:33.225Z,3238,43.967542,-71.840883,Glencliff,NH,Grafton,173,28
2018-01-02T15:55:23.315Z,3240,43.967542,-71.840883,Grafton,NH,Grafton,29,11
2018-01-02T03:29:09.471Z,3241,43.718268,-71.889483,Hebron,NH,Grafton,33,20
2018-01-02T23:39:13.152Z,3242,43.180148,-71.81959,Henniker,NH,Merrimack,247,37
2018-01-02T22:55:18.035Z,3243,43.443473,-71.762631,Hill,NH,Merrimack,89,36
2018-01-02T23:06:36.077Z,3244,43.12295,-71.914287,Hillsboro,NH,Hillsborough,43,21
2018-01-02T17:40:33.995Z,3245,43.737831,-71.604406,Holderness,NH,Grafton,184,19
2018-01-02T16:47:48.429Z,3246,43.535461,-71.426997,Laconia,NH,Belknap,242,28
2018-01-02T12:45:08.587Z,3247,43.588972,-71.445452,Laconia,NH,Belknap,98,37
2018-01-02T07:41:12.170Z,3251,44.049183,-71.653505,Lincoln,NH,Grafton,51,26
2018-01-02T19:21:50.134Z,3252,43.468562,-71.537145,Lochmere,NH,Belknap,485,22
2018-01-02T02:35:55.735Z,3253,43.592239,-71.517479,Meredith,NH,Belknap,219,34
2018-01-02T14:60:15.133Z,3254,43.728235,-71.335248,Moultonborough,NH,Carroll,442,42
2018-01-02T16:15:23.861Z,3255,43.321723,-72.01184,Newbury,NH,Merrimack,56,20
2018-01-02T10:25:16.861Z,3256,43.603288,-71.634674,New Hampton,NH,Belknap,67,25
2018-01-02T23:25:44.725Z,3257,43.301663,-71.733643,New London,NH,Merrimack,74,16
2018-01-02T18:45:23.745Z,3259,43.85971,-71.37719,North Sandwich,NH,Carroll,16,39
2018-01-02T12:07:06.118Z,3260,43.365345,-71.934059,North Sutton,NH,Merrimack,171,35
2018-01-02T14:17:47.388Z,3261,43.208676,-71.202568,Northwood,NH,Rockingham,354,15
2018-01-02T15:52:46.815Z,3262,44.035391,-71.686326,North Woodstock,NH,Grafton,170,12
2018-01-02T12:29:44.139Z,3263,43.297834,-71.343707,Pittsfield,NH,Merrimack,523,24
2018-01-02T05:47:11.708Z,3264,43.710919,-71.694017,Plymouth,NH,Grafton,470,13
2018-01-02T13:58:52.970Z,3266,43.752475,-71.788434,Rumney,NH,Grafton,85,28
2018-01-02T05:14:15.254Z,3268,43.361756,-71.558817,Salisbury,NH,Merrimack,418,30
2018-01-02T20:31:40.730Z,3269,43.50178,-71.514248,Sanbornton,NH,Belknap,225,10
2018-01-02T08:37:14.336Z,3272,43.310279,-71.662928,South Newbury,NH,Merrimack,402,11
2018-01-02T08:09:16.168Z,3273,43.304205,-71.928867,South Sutton,NH,Merrimack,325,24
2018-01-02T02:33:33.651Z,3274,43.967542,-71.840883,Stinson Lake,NH,Grafton,119,12
2018-01-02T19:52:50.053Z,3275,43.286382,-71.599047,Suncook,NH,Merrimack,375,14
2018-01-02T05:25:39.413Z,3276,43.536056,-71.49166,Tilton,NH,Belknap,112,11
2018-01-02T01:45:01.872Z,3278,43.310858,-71.842299,Warner,NH,Merrimack,486,27
2018-01-02T05:21:30.311Z,3279,43.967542,-71.840883,Warren,NH,Grafton,431,12
2018-01-02T00:02:40.310Z,3280,43.17229,-72.100689,Washington,NH,Sullivan,196,30
2018-01-02T00:16:15.102Z,3281,43.084176,-71.762578,Weare,NH,Hillsborough,570,32
2018-01-02T02:40:48.903Z,3282,43.967542,-71.840883,Wentworth,NH,Grafton,394,21
2018-01-02T11:33:06.636Z,3284,43.493812,-72.047018,Springfield,NH,Sullivan,583,17
2018-01-02T15:01:30.556Z,3287,43.44853,-71.915826,Wilmot,NH,Merrimack,208,32
2018-01-02T13:33:42.451Z,3289,43.496372,-71.519728,Winnisquam,NH,Belknap,319,28
2018-01-02T02:33:12.857Z,3290,43.124825,-71.125879,Nottingham,NH,Rockingham,316,28
2018-01-02T11:50:33.307Z,3291,43.182251,-71.139551,West Nottingham,NH,Rockingham,273,41
2018-01-02T18:52:51.135Z,3293,43.967542,-71.840883,Woodstock,NH,Grafton,234,32
2018-01-02T04:38:20.484Z,3298,43.524872,-71.445841,Tilton,NH,Belknap,105,33
2018-01-02T23:48:05.026Z,3299,43.524872,-71.445841,Tilton,NH,Belknap,4,20
2018-01-02T12:03:01.228Z,3301,43.230314,-71.536101,Concord,NH,Merrimack,218,12
2018-01-02T08:08:04.026Z,3302,43.310279,-71.662928,Concord,NH,Merrimack,276,26
2018-01-02T19:48:22.458Z,3303,43.281654,-71.659523,Concord,NH,Merrimack,64,29
2018-01-02T00:47:48.403Z,3304,43.128256,-71.544599,Bow,NH,Merrimack,397,11
2018-01-02T18:30:07.639Z,3305,43.2134,-71.517151,Concord,NH,Merrimack,578,28
2018-01-02T20:39:51.174Z,3307,43.319339,-71.467006,Loudon,NH,Merrimack,537,19
2018-01-02T18:43:37.404Z,3431,42.903656,-72.248052,Keene,NH,Cheshire,203,23
2018-01-02T05:37:24.363Z,3435,42.947098,-72.243029,Keene,NH,Cheshire,278,16
2018-01-02T13:38:53.433Z,3440,43.044535,-71.971353,Antrim,NH,Hillsborough,427,25
2018-01-02T11:27:26.361Z,3441,42.777271,-72.444106,Ashuelot,NH,Cheshire,308,40
2018-01-02T00:36:54.663Z,3442,43.002936,-71.908029,Bennington,NH,Hillsborough,412,18
2018-01-02T06:27:25.867Z,3443,42.883948,-72.454813,Chesterfield,NH,Cheshire,39,31
2018-01-02T11:59:42.418Z,3444,42.889124,-72.018993,Dublin,NH,Cheshire,525,17
2018-01-02T17:39:26.097Z,3445,42.998225,-72.201903,Sullivan,NH,Cheshire,540,11
2018-01-02T14:53:03.618Z,3446,42.841079,-72.330145,Swanzey,NH,Cheshire,406,22
2018-01-02T16:06:21.381Z,3447,42.881769,-72.248026,Fitzwilliam,NH,Cheshire,417,31
2018-01-02T15:08:54.456Z,3448,42.936786,-72.210953,Gilsum,NH,Cheshire,52,33
2018-01-02T22:51:05.519Z,3449,42.93924,-71.983797,Hancock,NH,Hillsborough,372,30
2018-01-02T04:35:09.878Z,3450,42.884548,-72.102634,Harrisville,NH,Cheshire,46,29
2018-01-02T02:29:23.524Z,3451,42.894151,-72.280099,Hinsdale,NH,Cheshire,183,23
2018-01-02T03:16:40.864Z,3452,42.821969,-72.082559,Jaffrey,NH,Cheshire,564,12
2018-01-02T18:07:05.367Z,3455,42.88825,-72.279638,Marlborough,NH,Cheshire,510,31
2018-01-02T20:52:22.576Z,3456,43.119294,-72.202564,Marlow,NH,Cheshire,295,27
2018-01-02T15:12:34.961Z,3457,42.896623,-72.091677,Nelson,NH,Cheshire,427,17
2018-01-02T21:14:24.587Z,3458,42.956433,-71.9372,Peterborough,NH,Hillsborough,271,29
2018-01-02T16:27:06.116Z,3461,42.76509,-72.00912,Rindge,NH,Cheshire,534,27
2018-01-02T08:16:22.826Z,3462,42.870716,-72.239432,Spofford,NH,Cheshire,62,29
2018-01-02T23:43:50.853Z,3464,42.95478,-72.102454,Stoddard,NH,Cheshire,343,24
2018-01-02T18:52:58.789Z,3465,42.843617,-72.279814,Troy,NH,Cheshire,207,17
2018-01-02T01:27:13.640Z,3466,42.858419,-72.432202,West Chesterfield,NH,Cheshire,109,38
2018-01-02T21:30:47.410Z,3467,42.973867,-72.44256,Westmoreland,NH,Cheshire,188,38
2018-01-02T19:12:30.011Z,3468,42.890804,-71.933396,West Peterborough,NH,Hillsborough,73,10
2018-01-02T04:51:06.940Z,3469,42.87341,-72.31509,West Swanzey,NH,Cheshire,50,24
2018-01-02T21:16:13.803Z,3470,42.895797,-72.274928,Winchester,NH,Cheshire,163,24
2018-01-02T03:02:48.145Z,3561,44.335289,-71.877638,Littleton,NH,Grafton,504,42
2018-01-02T15:12:44.061Z,3570,44.512344,-71.194226,Berlin,NH,Coos,23,17
2018-01-02T08:15:37.386Z,3574,44.30632,-71.728049,Bethlehem,NH,Grafton,416,31
2018-01-02T10:18:49.959Z,3575,44.695648,-71.387387,Bretton Woods,NH,Coos,414,17
2018-01-02T14:44:21.144Z,3576,44.902731,-71.500809,Colebrook,NH,Coos,528,35
2018-01-02T05:22:16.711Z,3579,44.695648,-71.387387,Errol,NH,Coos,599,23
2018-01-02T12:39:03.646Z,3580,44.212814,-71.737162,Franconia,NH,Grafton,439,23
2018-01-02T03:18:23.776Z,3581,44.404848,-71.154758,Gorham,NH,Coos,425,12
2018-01-02T07:20:43.180Z,3582,44.75096,-71.422453,Groveton,NH,Coos,579,18
2018-01-02T20:42:54.664Z,3583,44.695648,-71.387387,Jefferson,NH,Coos,410,37
2018-01-02T21:22:41.791Z,3584,44.476575,-71.561225,Lancaster,NH,Coos,83,42
2018-01-02T13:59:34.976Z,3585,44.245004,-71.888882,Lisbon,NH,Grafton,567,29
2018-01-02T19:08:32.774Z,3587,44.695648,-71.387387,Meadows,NH,Coos,332,48
2018-01-02T11:45:54.535Z,3588,44.56532,-71.218672,Milan,NH,Coos,266,15
2018-01-02T14:46:01.558Z,3589,44.695648,-71.387387,Mount Washington,NH,Coos,567,39
2018-01-02T22:58:09.984Z,3590,44.695648,-71.387387,North Stratford,NH,Coos,161,19
2018-01-02T11:42:43.109Z,3592,44.695648,-71.387387,Pittsburg,NH,Coos,24,21
2018-01-02T20:19:19.979Z,3595,44.26895,-71.547061,Twin Mountain,NH,Coos,311,42
2018-01-02T07:24:26.131Z,3597,44.695648,-71.387387,West Stewartstown,NH,Coos,325,26
2018-01-02T04:16:50.993Z,3598,44.363681,-71.610189,Whitefield,NH,Coos,242,14
2018-01-02T07:49:45.793Z,3601,43.195982,-72.300075,Acworth,NH,Sullivan,15,11
2018-01-02T18:21:50.081Z,3602,43.134412,-72.310623,Alstead,NH,Cheshire,30,31
2018-01-02T02:57:01.133Z,3603,43.268117,-72.370222,Charlestown,NH,Sullivan,596,19
2018-01-02T21:60:33.404Z,3604,42.947098,-72.243029,Drewsville,NH,Cheshire,140,19
2018-01-02T11:55:14.119Z,3605,43.213615,-72.196758,Lempster,NH,Sullivan,567,17
2018-01-02T15:49:44.305Z,3607,43.364504,-72.193966,South Acworth,NH,Sullivan,425,29
2018-01-02T19:04:22.986Z,3608,43.072239,-72.390121,Walpole,NH,Cheshire,113,23
2018-01-02T20:15:29.053Z,3609,43.138018,-72.407236,North Walpole,NH,Cheshire,478,16
2018-01-02T20:53:56.140Z,3740,44.114163,-71.948852,Bath,NH,Grafton,512,44
2018-01-02T07:16:28.890Z,3741,43.63123,-72.057312,Canaan,NH,Grafton,407,30
2018-01-02T05:13:35.652Z,3743,43.415993,-72.209819,Claremont,NH,Sullivan,523,18
2018-01-02T01:50:41.453Z,3745,43.462156,-72.337149,Cornish,NH,Sullivan,192,16
2018-01-02T12:09:56.549Z,3746,43.364504,-72.193966,Cornish Flat,NH,Sullivan,523,24
2018-01-02T18:34:10.016Z,3748,43.630906,-72.116603,Enfield,NH,Grafton,477,27
2018-01-02T08:12:26.171Z,3749,43.579573,-72.08541,Enfield Center,NH,Grafton,220,42
